"dsiid","val"
13817,147.181818181818
13831,26.3333333333333
13835,2
13850,1
13851,1
13789,2
13008,21.4
13018,1
13019,1
13020,53
13029,31
13030,3.375
13035,2
13039,4.57142857142857
13040,4.75
13068,3
13760,2.4
13761,5.5
13771,1.83333333333333
13779,2.625
13785,1.5
14150,1.5
13788,6.14285714285714
14160,7.75
13890,1.66666666666667
13891,1
13892,1.5
13898,2.6
13903,1
13905,81.6
13853,55.6666666666667
14161,35
13876,4
13879,16.4545454545455
14164,3
13884,1
13735,1
12809,1.71428571428571
12810,1.75
12822,4
12827,3.5
12804,9
12803,9.81818181818182
12766,9.54545454545454
12767,1.2
12774,1
12780,2.7
12783,1.125
13573,2.28571428571429
12790,11.5454545454545
12795,1.7
12796,1.5
12830,2.11111111111111
13602,40.0909090909091
12933,2.25
12943,3.81818181818182
12948,2.5
12951,1.66666666666667
13605,1.85714285714286
12953,2.4
12958,1.875
12962,2.71428571428571
12967,7.4
12968,4.4
12970,1
12975,2
13610,2
13006,1
13601,30.3
12927,1
12832,16.125
12835,30.3
12839,62
12849,2
12858,41.6363636363636
12859,3
12860,21.1
12876,1
12892,147.272727272727
12897,70.625
12911,13.75
12913,26.5
12915,2.5
12917,171.636363636364
12921,39.7272727272727
12922,18
12879,148
14923,188.666666666667
16993,7.6
17008,393
17009,49
17620,13
17020,29
17621,156.333333333333
17624,174
17038,114
17058,2.66666666666667
16891,1
16893,1.5
16894,4.75
16913,1
16919,22.6
16929,59.3636363636364
16931,52.0909090909091
16935,1
16939,3.7
16966,1.25
16971,2.8
16982,5.28571428571429
16987,1
17610,1.33333333333333
16991,3.3
17060,8.4
17061,10.3333333333333
17063,4.81818181818182
17180,5.57142857142857
17184,6
17185,14.5
17192,1
17194,3.33333333333333
17207,6.1
17221,1
17222,3.5
17236,17.6666666666667
17238,28.8
17173,27.6666666666667
17172,1
17170,1
17652,39.3333333333333
17065,1
17066,9
17068,1
17075,59.4
17081,74.25
17070,70.1818181818182
17084,14.3333333333333
17089,20.375
17090,2.25
17095,1
17102,186.3
17111,87.0909090909091
17118,9.75
17644,2
17148,34.625
17154,27.2727272727273
17163,36.4
16626,21.9
16640,2
16647,1
16652,9.44444444444444
16656,33.4545454545455
16665,1.66666666666667
16669,29.2
16679,2
16682,7
16828,54
16829,57.6363636363636
16831,2.5
16580,1
16588,1
16822,1
16832,1.71428571428571
16599,1
16620,1
16859,1.33333333333333
16870,24.6666666666667
16873,15
16874,29.5
16877,17
16878,1
16882,2
16857,4.8
16856,2
16852,4.5
16693,2.25
16704,6
16713,9.5
16726,7.5
16746,1
16747,1.4
16579,1
17547,1
17556,1.88888888888889
17560,5.1
17561,1
17567,1.75
17576,1.33333333333333
17762,2.2
17765,1
18014,3
17794,1
17795,1
17790,7.90909090909091
17545,16.3636363636364
17533,1
17483,1
17491,1
17750,3
17497,49.8
17503,2
17505,46.5
17506,25
17811,12.7272727272727
17909,5.22222222222222
18022,81
17819,12.5
17835,9
17837,3
17838,1
17843,44.8181818181818
18058,1.85714285714286
17854,26.4
17860,1.5
17861,1
17853,6.57142857142857
17479,1
17280,1
17282,23
17284,12.1428571428571
17285,1
17706,3.8
17707,4.25
17708,5.54545454545455
17313,1.5
17317,2.42857142857143
17242,7.54545454545455
17267,2.28571428571429
17696,7.36363636363636
17277,1
17417,4
17418,1
17424,1
17426,1
17444,2
17472,1
17473,3
17475,1
17476,3.09090909090909
17477,2.33333333333333
17396,2.5
17394,1
17393,10.5454545454545
17386,1
17319,1
17322,4.57142857142857
17327,50.2
17717,9.54545454545454
17337,1
17338,2
17339,3.7
17342,1
17350,6.22222222222222
17363,3
16546,1.5
16167,4.2
16146,24.0909090909091
16182,5.83333333333333
16176,17
16180,28.3636363636364
16183,1
16184,38.4545454545455
16160,1.4
16159,33.6363636363636
16106,1.66666666666667
16108,12.6
16122,1
16125,94.6666666666667
16128,41.5
16134,25.5
16135,9
16144,1.7
16147,5.44444444444444
16149,1.66666666666667
16154,1
16189,1.33333333333333
16227,1
16229,4.18181818181818
16230,1
16235,11.9090909090909
16244,11.1
16219,1.25
16217,1
16202,1
16203,21.5454545454545
16092,1.5
16205,1
16206,5.42857142857143
16209,16.75
16210,1
15273,1
15274,5.72727272727273
15297,1
15298,1
15313,2
15314,2.66666666666667
15363,1.5
15369,59.2222222222222
15378,32.9090909090909
15428,15.7272727272727
15443,1
15450,1
15456,3.8
15458,1
15482,2.6
15272,103.727272727273
15259,1.8
14925,56.8888888888889
14926,24.25
14927,1
15241,21.8
15255,132.333333333333
15533,27
15256,95.2857142857143
15257,51.8181818181818
15258,1
16010,1
16011,52.8181818181818
16014,58.5
16043,4
16044,68.2727272727273
16060,1
16071,117.666666666667
16072,16.7272727272727
16009,1.33333333333333
16022,54.2
15535,49.6
15880,6.16666666666667
15549,11.3333333333333
15980,13.3333333333333
15981,43.8888888888889
15558,189.454545454545
15559,502.666666666667
15561,429.666666666667
16020,55.5
16021,57
15983,117.375
16562,58.375
16427,88
16438,49
16439,2.83333333333333
16441,82.0909090909091
16429,1.4
15836,13.1666666666667
15838,18.5
15843,1.66666666666667
15846,1.5
16402,1
16404,1
16406,1
16408,1
16409,1
16462,15.25
16472,7
16492,1
16510,1
16517,1.5
16457,3.42857142857143
15833,3.7
16456,1
15823,4.14285714285714
16289,3.75
16290,1.5
16311,2.2
16313,1
16315,1
16296,1
15673,1
15675,1
15676,5.25
15677,12.4545454545455
15698,1
15666,1.5
15662,1
15661,1.33333333333333
16245,1
15568,1.3
15569,2
15579,9
16257,7.72727272727273
15583,1.2
15584,1
15600,8.4
15604,5.14285714285714
15611,1
15622,21.4285714285714
15627,1
15644,6.1
15585,1
15761,1
15765,5.125
15768,1.14285714285714
15769,6.375
15770,4.72727272727273
16332,15
15782,2
15791,1
15800,6.9
15801,2.22222222222222
15811,25.4444444444444
15758,2.4
16328,9.72727272727273
15736,62.2727272727273
15701,3.4
15702,1
15715,1
15719,2
15721,14.7142857142857
15728,151.363636363636
15731,4.4
15735,6.1
8094,5
8095,2.5
8106,1
8107,38.5454545454545
8090,97
8436,20.1818181818182
8034,2.75
7913,1
7990,1
7995,25
8007,5.75
8010,9.25
8012,18.5
8013,9.77777777777778
8019,1
8020,1
8022,1
8042,1.5
8046,13.6
8438,6.77777777777778
8129,1
8136,1.66666666666667
8498,4.75
8199,1.5
8203,4.4
8209,7.72727272727273
8224,2
8234,8.44444444444444
8242,14.4545454545455
8246,5.6
8248,1.25
8253,1
8257,1
8261,5.09090909090909
8264,1
8265,2
8484,1
8480,1
8139,6.1
8142,1
8144,1.66666666666667
8154,1
8161,1
8173,11.1111111111111
8445,13
8194,74.75
8459,64
8464,138.714285714286
8479,82.8571428571429
7867,13.5555555555556
7869,5.8
7734,6.5
7875,5
7884,12
7672,3.8
7674,2
7678,1.33333333333333
7679,2.33333333333333
7682,1
7702,1.42857142857143
7850,3.11111111111111
7857,2.2
7859,4
7974,1.6
7987,8
7911,3.11111111111111
7905,2.81818181818182
7956,12.8181818181818
7946,2.66666666666667
8266,2.71428571428571
8267,5
9257,8.90909090909091
8926,8
8928,6.09090909090909
8927,1
8937,2.6
8940,1
8941,1.57142857142857
8942,1.25
8958,6
9281,1.28571428571429
8963,1
8973,1
8980,6.4
9256,1
8989,2.16666666666667
8903,4
8814,2
8816,6.5
8820,11.6666666666667
8829,1
8827,3.33333333333333
8828,1
8831,1
8835,10.6363636363636
8845,4.5
8846,2.77777777777778
8872,7.45454545454545
8873,2
8878,34.5
8906,1
8992,1
9000,5.22222222222222
9443,1
9444,4.5
9445,1.14285714285714
9040,1
9440,1
9433,1
9428,1.8
9005,1
9006,5.72727272727273
9008,5
9022,1
9031,17.3636363636364
9320,1
9336,1
8812,33
9346,3
9348,9
9362,16.3333333333333
9363,40.2727272727273
9364,3.1
9383,4.81818181818182
9384,3.44444444444444
8809,3.71428571428571
8807,3.2
8330,1.33333333333333
8339,15
8345,7
8540,3.5
8371,1.5
8372,1.66666666666667
8377,1
8555,1
8396,1
8403,1
8558,6.90909090909091
8567,4.2
8419,1
8432,8.63636363636364
9169,1
8575,2.55555555555556
8325,3.42857142857143
8272,4.1
8277,1.66666666666667
8281,1.5
8282,1.42857142857143
8287,1
8508,1
8509,17.5
8313,1
8318,1
9171,17.3636363636364
8717,2.14285714285714
8718,2.44444444444444
8719,1.33333333333333
8721,1
8724,1
8727,2.16666666666667
8730,2.66666666666667
8743,15.2727272727273
9216,1.875
8753,2.6
8759,6.1
8765,31
8772,10.6363636363636
8776,2.2
8778,2.66666666666667
8780,2.4
8716,1.9
8714,7.9
8710,1.83333333333333
9172,1.875
8584,4.25
8586,1
8587,1.2
9173,1
9174,2
8599,9.6
8602,4
8609,1
8578,24.8181818181818
8611,44.2
8628,17.75
8634,1
8664,22.25
8673,1
9186,1.5
8685,15
8690,8.33333333333333
8695,1
8705,1
8612,1.5
7661,1
6491,1
6492,1
6493,90.4444444444444
6573,1
6575,159.909090909091
6576,198.818181818182
6577,1.4
6482,1.2
6484,1.33333333333333
6488,9
6578,3
6582,1
6300,150
6616,194.5
6304,1.5
6306,1
6310,16.25
6626,3
6315,1
6652,1
6659,1
6661,1
6672,1
6666,1
6668,19
6298,1
6613,1
6583,1
6586,1
6587,14.4545454545455
6589,83
6590,13.2
6592,36
6593,135.666666666667
6596,3.4
6479,1
6597,1
6598,1
6599,1
6600,45.0909090909091
6607,42.5454545454545
6608,103.636363636364
6611,28.9090909090909
6612,1.66666666666667
6255,88.5454545454545
6258,93
6412,1
6277,81.6363636363636
6278,12.4
6432,1
6451,1
6452,2.66666666666667
6283,1
6284,1
6245,53.9090909090909
6241,29.9090909090909
6235,30.7272727272727
6233,1
6154,1
6050,3
6188,21
6190,1.5
6202,2
6402,1
6216,3.5
6405,1
6228,1.33333333333333
6187,3.75
6468,55.4545454545455
6478,1
6477,1
6700,3
7196,1
7199,6.09090909090909
7245,2.33333333333333
7248,2
7263,6.55555555555556
7276,5.72727272727273
7290,6
7285,1
7305,66.8571428571429
7319,5.5
6890,3.66666666666667
7156,2.11111111111111
7163,19.8181818181818
7339,2
7520,2
7525,17
7535,2.11111111111111
7536,11.2727272727273
7539,1
7552,11.7272727272727
7559,4.33333333333333
7744,3.3
7575,1
7588,1
7591,1.85714285714286
7653,1.66666666666667
7659,1.57142857142857
7519,17.0909090909091
7518,1
7510,7.9
7378,1
7380,3.85714285714286
7385,6.88888888888889
7389,11.6
7403,3.57142857142857
7415,85.8181818181818
7423,39.375
7424,10.625
7426,30.5
7435,13.75
7439,41
7448,8
7469,22
7483,13
7489,55.3333333333333
7495,3
6752,93.4545454545455
6761,32.3
6765,46.8181818181818
6363,31.7272727272727
6364,44.3
6372,4.2
6778,5.5
6780,23.6363636363636
6909,5.8
6910,1.5
6911,30.6
6352,21
6708,19
6722,2
6326,1.28571428571429
6724,1
6725,3.33333333333333
6735,5.71428571428571
6342,1
6347,1
6323,2.22222222222222
6845,1.2
6861,1
6884,2.33333333333333
7081,8.2
7082,7.45454545454545
6798,1
6803,18.9090909090909
6805,17.5454545454545
6812,1.75
6816,2.66666666666667
6818,11.9090909090909
6820,1
6827,21
6835,2
6841,9.7
6842,1
11625,1
11626,7.83333333333333
11644,2.88888888888889
11645,7.3
11653,1
11655,4.63636363636364
11828,1.66666666666667
11830,8.72727272727273
11679,3.77777777777778
11689,5.4
11612,1.57142857142857
11560,1.85714285714286
11562,2
11566,1.83333333333333
11568,1
11575,7.72727272727273
11578,1.8
11598,1
11604,1.5
11607,6.8
11691,23.7
11880,1
11758,1
11776,1.5
11780,2.6
11782,37
11783,55.6363636363636
11786,14.4285714285714
11917,46.1
11744,50.6363636363636
11865,37.5454545454545
11707,4.33333333333333
11712,9.6
11832,16.2
11833,3.71428571428571
11834,2.875
11731,1.5
11856,4
11860,1
11861,8
11863,92.5
11501,26.3333333333333
11494,8.5
11224,29.6
11227,1.5
11235,3.28571428571429
11236,1.625
11241,4.5
11246,1
11389,3
11249,2.125
11221,3.2
11220,1
11212,6.72727272727273
11160,1.83333333333333
11167,2.2
11168,12
11172,4.66666666666667
11175,2.9
11191,1.5
11374,3
11377,1.25
11379,3
11381,1
11447,1
11464,1
11468,1
11471,1.33333333333333
11477,1
11481,2.33333333333333
11484,10
11485,7.6
11487,1
11493,2
11445,9
11441,4.7
11439,2.75
11250,2
11251,1.5
11255,1.66666666666667
11256,11.6363636363636
11258,12.8181818181818
8081,1
8070,1
8076,4
11415,7
11417,2.9
11427,13.2
11159,1.16666666666667
12113,11.0909090909091
12131,12.0909090909091
12320,1
12349,1
12352,1.5
13079,11.5
12355,4.57142857142857
12370,15.9090909090909
12376,1
12381,1.625
12384,1.25
12386,1.33333333333333
12389,1.16666666666667
12390,10.4545454545455
12318,1.25
12260,1.25
12295,1
12302,13
12306,6.5
12248,1.16666666666667
12254,1
12313,6.16666666666667
13085,1
12475,1
12476,24.1666666666667
12477,5
13118,2.875
12483,2.28571428571429
12497,6.45454545454545
12498,9.3
12521,1
12537,11.5
12541,1.8
12542,14.2727272727273
12543,3.66666666666667
12549,17.4545454545455
12466,1.83333333333333
12464,2.8
13086,1.33333333333333
13101,4.25
13102,50.5
12414,2.63636363636364
12418,1.55555555555556
12259,1
12431,4.33333333333333
12434,5.4
12442,4
12444,15
12457,2.16666666666667
12459,1.66666666666667
12461,1.6
12424,1.9
12257,2.42857142857143
12286,1
12184,3.875
12188,1
11947,2.8
11948,2.4
11954,5.72727272727273
12133,27.5
12168,1
11964,1
12172,6.25
12173,6.1
11928,12.8
12197,2.625
12058,2.5
12063,5
12065,5.33333333333333
12069,1
12071,1.6
12072,2.71428571428571
12075,1
12077,1
12085,3.6
12086,4.4
12095,3.14285714285714
12101,31.5
12269,1
12273,1
12275,1.33333333333333
12053,1
12232,3
12231,4.57142857142857
12199,1
12200,1
11992,6.2
12205,3
12211,33.1818181818182
11998,2
12006,17.1818181818182
12009,10
12011,4
12013,1.66666666666667
12014,4.1
12015,2.7
12029,2.875
12033,4
12041,5.1
12042,6.6
12045,4.1
11150,7.2
9890,12.9
9891,36.6363636363636
9895,2.6
9898,3.55555555555556
9907,16.2727272727273
9910,1
9913,70.3636363636364
9902,44.5454545454545
9903,1
9905,1.5
9936,2.75
9937,10
9939,1
9943,2.2
9945,1
9946,1
9950,1
9955,1
9960,1
9883,1
10254,1.66666666666667
10242,2.2
9813,1
9817,1
9833,1.16666666666667
9839,1
9842,1
9844,1.8
9865,3.8
9871,3.4
9969,1
10096,1.66666666666667
10107,1.2
10127,1.33333333333333
10130,1
10145,1.66666666666667
10283,1
10163,1
10172,3.33333333333333
10095,1.8
10089,1.8
9977,1.5
9997,1.75
10000,37.5714285714286
10004,2.25
10008,2.5
10272,18.8
10010,2.5
10012,14.125
10036,2
10049,2.8
10051,100.090909090909
10063,27.6
10064,28.6363636363636
10085,1.66666666666667
9802,1.33333333333333
9479,1
9484,2
9511,1.25
9518,97.2727272727273
9535,28
10180,43
10182,25
10183,1
9539,1.5
9546,2.5
9552,38.8
9556,1
9564,16.5555555555556
9468,1
9165,1.2
9049,17.4
9447,6.4
9568,151.090909090909
9063,67.2727272727273
9086,53.3636363636364
9465,11.4
9153,2.5
9064,26.5454545454545
9570,2
9572,1.33333333333333
9717,1
9719,1
9745,1
9746,10.5555555555556
9749,4.66666666666667
9751,1
9753,1
10197,1.85714285714286
9764,56.6
9765,27
9768,25.5
9778,3.66666666666667
9780,46.5
9715,10.8
9709,1
9697,1
9587,59.3333333333333
9591,1.5
9593,1
9594,23.3636363636364
9601,5.16666666666667
9606,2
9609,1
9622,255.2
9571,1.5
9630,1.5
9639,1.25
9641,1
9659,3
9662,1
9665,14.7
9670,90
9672,146.363636363636
9674,3
9687,1.66666666666667
9696,13.8
9633,6.71428571428571
11154,7
10945,40.4545454545455
11332,4.5
11335,163.25
10953,103.454545454545
11336,81.4545454545455
11337,41.6666666666667
10980,3
10996,61.3636363636364
10999,17
11005,1.66666666666667
11012,1
11027,6.55555555555556
10938,1
10908,1
11303,2.875
10841,1.5
10846,1
10849,8
10853,1
10863,1.5
10865,3.66666666666667
10871,1
10881,1.33333333333333
11315,1.5
11316,1
11317,15.0909090909091
11319,1
11321,12.5454545454545
10906,3.4
10907,2.2
11028,1.85714285714286
11029,2
11352,9.1
11083,9.5
11099,2
11107,1
11111,1
11119,9.4
11122,2
11131,3.75
11134,3
11151,26
11153,18.5
11148,1
11062,2.25
11032,1
11035,3.625
10838,3.09090909090909
10815,4.7
10575,1.5
10370,4.8
10371,1.5
10391,3
10394,1.25
10401,24.5
10415,20.3
10417,139
10418,104.090909090909
10599,145.333333333333
10421,100.333333333333
10620,21.9090909090909
10632,5.81818181818182
10641,13.2727272727273
10657,7.54545454545455
10658,9.5
10574,19
10356,2
10348,2.5
10286,28.5454545454545
10287,3
10561,5.8
10309,2.875
10323,10.7
10661,1
10563,11.1818181818182
10567,1
10328,27.1818181818182
10334,1
10335,1
10340,1.25
10343,1
10667,2
10679,2.25
11287,6.55555555555556
10724,2
11288,5
10740,1.875
10754,2.33333333333333
10755,9.7
10759,5.27272727272727
10764,6.6
10782,11.1818181818182
10783,2.6
10788,2.6
10797,1.25
10798,1
10801,4.3
10803,4
10807,1.66666666666667
10810,2.14285714285714
10722,3.42857142857143
10721,3.88888888888889
10715,1.88888888888889
10558,1.2
10683,1.33333333333333
10687,2.875
10450,4.5
10457,4.4
10468,2.8
10469,1.5
10494,2.14285714285714
10697,2.6
10501,9.09090909090909
10677,3.11111111111111
10544,11
10703,2.875
10549,2.16666666666667
10708,4.1
10709,2.66666666666667
20931,4.5
20251,6.71428571428571
20250,1.5
19186,3
19187,2.71428571428571
19191,2.77777777777778
19192,13.9
19221,2.55555555555556
19223,4.8
19516,3.71428571428571
19236,3.14285714285714
19564,1.66666666666667
19588,5.1
19598,6.6
19153,1.71428571428571
18929,3.77777777777778
18947,3.5
18967,2.33333333333333
18968,2
18999,4.7
19041,3.71428571428571
19052,1.66666666666667
19071,1
19114,1
19120,1
19122,1.5
19141,3.33333333333333
19600,4.4
19989,5.4
19818,2.9
19827,3.44444444444444
19830,1.33333333333333
19860,1.33333333333333
19866,4.81818181818182
19780,3.14285714285714
19778,2.66666666666667
19763,2.44444444444444
19638,2.14285714285714
19650,5.9
19672,1.4
19694,10.7777777777778
19728,28.4545454545455
19729,1
19731,65.5555555555556
19732,31.125
19736,5
19738,9
19740,8
19712,9.25
19720,5
19723,1
19727,2.8
19730,1
19879,1
18130,1
18170,2
18171,1
18201,21
18231,75.9090909090909
18249,1.6
18264,1
18284,1
18320,135
18329,2.8
18364,2.14285714285714
18387,3
18406,58
18413,30
18417,21
18422,1
18443,1
18444,1
18120,1
18119,1
18008,1
17526,25
17546,17.5
17758,16.3333333333333
17777,1.33333333333333
17845,86
17866,61
17876,47.7272727272727
18065,2.66666666666667
17967,1.75
17992,219.454545454545
18100,83
18118,95
19366,61.7272727272727
19367,101.5
18753,35
18845,1
18872,1
18875,11.8571428571429
18888,3.33333333333333
18898,1
18749,2.2
18733,25.4545454545455
18491,22.5
18495,1
19312,4.83333333333333
18527,14.7142857142857
18549,1.66666666666667
18550,1
18596,1
18620,3.4
18666,1.125
18688,1.83333333333333
18716,1
18721,1
18638,9.4
21872,1
21873,2.14285714285714
21991,3.8
21891,15.75
21894,13.4545454545455
22040,1
22087,1
22088,1
22091,1.5
22092,1.75
22057,1
21857,1
22108,2
21768,46.9090909090909
21643,5.81818181818182
21644,1
21688,1
21695,1
21716,2.71428571428571
21723,1
21767,1
21808,2.09090909090909
21811,1.33333333333333
21963,1.25
21964,10.4
464,5.27272727272727
479,17
354,7
335,1
22135,3.28571428571429
21585,1
133,5
320,1.4
22160,6.57142857142857
21584,9.09090909090909
20383,3.63636363636364
20388,1
20391,3
20517,6.71428571428571
20541,8.2
20689,1
20881,31.0909090909091
20235,7.8
20248,7.90909090909091
20254,20.5454545454545
20936,3.3
20942,2.66666666666667
20946,1
20307,6.7
20382,1.5
20381,30.6
20377,59.0909090909091
20044,2.83333333333333
20054,1
20078,1.33333333333333
20149,18.3333333333333
20151,6.66666666666667
20158,1.33333333333333
20173,8.5
20083,12.4
20118,1
20322,1
20205,28.375
20216,2
20227,1
20329,2
20221,1
21353,1.75
21356,1
21511,8.81818181818182
21512,1.33333333333333
21513,1
21517,2
21524,1
21526,2.5
21565,1.5
21566,1
21401,1
21488,1
17502,2.25
14539,1
14569,1.2
14505,1
14495,1
15012,2.42857142857143
15008,8.7
14479,15.75
15061,1.5
14584,4.125
14776,3
14599,12.25
15115,1
15121,2.33333333333333
14620,6
14628,2.28571428571429
14653,4.4
14660,20.75
14754,3.9
13833,4
13836,2
13841,3
13852,2.7
13878,3.5
13896,10.5
13043,21.0909090909091
12831,1.2
12840,24.8181818181818
12862,4.36363636363636
12905,1.55555555555556
13933,1
12934,1
12963,2.1
12972,1
12990,1.42857142857143
15315,1.5
14344,5
14355,4.3
14375,5.72727272727273
14008,1.28571428571429
14011,2.66666666666667
14231,2.5
14038,1
14043,1
14116,1.83333333333333
14136,1.25
15427,1.25
15445,1.4
16661,1
16697,1.5
16860,4.1
16945,1
16507,2.09090909090909
16536,1.8
16567,1.5
17007,1
17323,3.28571428571429
17348,3.09090909090909
17404,4.2
17407,5.75
17412,9.81818181818182
17455,1
17067,1
17114,1
17224,5
17251,4.22222222222222
17305,1.85714285714286
16161,8.09090909090909
16162,1
16148,59.5
15459,20.2
15527,3.22222222222222
15552,1
15562,1.16666666666667
15442,1
15779,2.9
15802,1.8
15825,2.16666666666667
16405,2.22222222222222
16416,1.875
15621,2.5
15693,2.75
6481,2.22222222222222
6602,1
6606,1
6609,1
6397,1
5874,1.4
5555,1.33333333333333
5566,1.5
5590,1
5628,4.1
6621,4.18181818181818
7137,1.42857142857143
7191,13.1818181818182
7192,1.5
7198,3.2
7035,1
6872,1
6702,3
6707,1
6736,3
6764,6.81818181818182
5809,22
4281,3.16666666666667
7311,7.6
5377,4.36363636363636
8062,1
5736,1
5075,1
5087,11
5144,82.3636363636364
10592,31.4545454545455
10413,62.6363636363636
10642,41.2727272727273
10678,27
10700,17.9090909090909
11341,3.1
10321,32.5454545454545
9509,17.6363636363636
10184,7.2
9619,24.6
9733,1.6
10226,2
10249,2.57142857142857
10274,47.6363636363636
10086,6.09090909090909
11014,8
11017,32.3636363636364
11867,31.3636363636364
11746,6.36363636363636
11888,13
12130,4.2
12218,8.45454545454546
12224,3.5
11628,1.66666666666667
11545,6.77777777777778
9466,1.6
8023,7.09090909090909
8485,10.4
8486,3.88888888888889
8487,2.25
8494,15.3636363636364
7830,1
7858,3.81818181818182
7855,7.54545454545455
9434,4.14285714285714
9441,24.8181818181818
9448,17.8181818181818
9453,4.33333333333333
9460,1
9430,18
9304,2.57142857142857
8324,1
8539,15
8751,22.5
8847,1.25
8913,10.5
945,18.6666666666667
992,57
996,23
997,14.8
1010,2
1015,21.8
1016,8.5
808,20.4
813,8.66666666666667
831,9.18181818181818
1067,20
1807,44.6
1824,20.6666666666667
1874,18.2
1648,16.3636363636364
1164,78.5454545454545
1345,1
1382,3.81818181818182
1419,4.3
802,5
491,1.5
541,2.42857142857143
553,1.66666666666667
